waste_id,site_id,business_date,product_id,batch_id,qty,uom,value,reason,stage,capture_method,note
W001233,SITE_KIT_01,2025-12-17,ING_LEMON,,0.241,kg,21.71,prep_trim,prep,manual,yield 0.54 on 0.83 kg net
W001234,SITE_KIT_01,2025-12-17,ING_CUCUMBER,,0.169,kg,5.91,prep_trim,prep,manual,yield 0.85 on 2.76 kg net
W001235,SITE_KIT_01,2025-12-17,ING_CABBAGE,,0.074,kg,1.84,prep_trim,prep,manual,yield 0.89 on 1.84 kg net
W001236,SITE_KIT_01,2025-12-17,ING_BANANA,,0.383,kg,21.05,prep_trim,prep,manual,yield 0.67 on 2.30 kg net
W001237,SITE_KIT_01,2025-12-17,ING_BRINJAL,,0.123,kg,4.94,prep_trim,prep,manual,yield 0.87 on 2.53 kg net
W001238,SITE_KIT_01,2025-12-17,ING_OKRA,,0.133,kg,7.3,prep_trim,prep,manual,yield 0.88 on 2.99 kg net
W001239,SITE_KIT_01,2025-12-17,ING_MUSHROOM,,0.024,kg,5.26,prep_trim,prep,manual,yield 0.93 on 0.92 kg net
W001240,SITE_KIT_01,2025-12-17,ING_TOMATO,B00598,1.499,kg,47.97,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.97"
W001241,SITE_KIT_01,2025-12-17,ING_GINGER,B00605,0.251,kg,30.12,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.89"
W001242,SITE_KIT_01,2025-12-17,ING_CURRYLEAF,B00614,0.051,kg,4.08,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.93"
W001243,SITE_KIT_01,2025-12-17,ING_MINT,B00562,0.27,kg,16.21,spoilage,storage,manual,"received 2025-12-14, zone ZN_COLD"
W001244,SITE_KIT_01,2025-12-17,ING_CURRYLEAF,B00563,0.456,kg,36.48,spoilage,storage,manual,"received 2025-12-14, zone ZN_COLD"
W001245,SITE_KIT_01,2025-12-18,DSH_CHBIRYANI,,0.837,kg,177.22,overproduction,post_service,pos_derived,"6 portions unsold, 1.9 binned"
W001246,SITE_KIT_01,2025-12-18,DSH_CHBIRYANI,,0.153,kg,32.4,plate_waste,service,manual,1 plates partly returned
W001247,SITE_KIT_01,2025-12-18,DSH_VGBIRYANI,,0.911,kg,99.06,overproduction,post_service,pos_derived,"7 portions unsold, 2.2 binned"
W001248,SITE_KIT_01,2025-12-18,DSH_PBM,,0.72,kg,208.44,overproduction,post_service,pos_derived,"12 portions unsold, 2.4 binned"
W001249,SITE_KIT_01,2025-12-18,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W001250,SITE_KIT_01,2025-12-18,DSH_GOBIMANCH,,1.512,kg,156.49,overproduction,post_service,pos_derived,"12 portions unsold, 5.4 binned"
W001251,SITE_KIT_01,2025-12-18,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W001252,SITE_KIT_01,2025-12-18,DSH_PALAK,,0.132,kg,23.81,overproduction,post_service,pos_derived,"2 portions unsold, 0.4 binned"
W001253,SITE_KIT_01,2025-12-18,DSH_NAAN,,0.122,kg,13.48,plate_waste,service,manual,4 plates partly returned
W001254,SITE_KIT_01,2025-12-18,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W001255,SITE_KIT_01,2025-12-18,DSH_JEERARICE,,0.095,kg,8.28,plate_waste,service,manual,1 plates partly returned
W001256,SITE_KIT_01,2025-12-18,DSH_ROGANJOSH,,0.346,kg,226.99,overproduction,post_service,pos_derived,"6 portions unsold, 1.1 binned"
W001257,SITE_KIT_01,2025-12-18,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W001258,SITE_KIT_01,2025-12-18,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W001259,SITE_KIT_01,2025-12-18,DSH_MIXVEG,,1.008,kg,67.27,overproduction,post_service,pos_derived,"14 portions unsold, 3.4 binned"
W001260,SITE_KIT_01,2025-12-18,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W001261,SITE_KIT_01,2025-12-18,DSH_FISHCURRY,,0.36,kg,129.32,overproduction,post_service,pos_derived,"5 portions unsold, 1.2 binned"
W001262,SITE_KIT_01,2025-12-18,ING_ONION,,0.746,kg,28.36,prep_trim,prep,manual,yield 0.91 on 22.98 kg net
W001263,SITE_KIT_01,2025-12-18,ING_TOMATO,,0.07,kg,2.24,prep_trim,prep,manual,yield 0.99 on 17.66 kg net
W001264,SITE_KIT_01,2025-12-18,ING_GINGER,,0.03,kg,3.6,prep_trim,prep,manual,yield 0.89 on 0.71 kg net
W001265,SITE_KIT_01,2025-12-18,ING_GARLIC,,0.046,kg,8.2,prep_trim,prep,manual,yield 0.90 on 1.14 kg net
W001266,SITE_KIT_01,2025-12-18,ING_GCHILLI,,0.033,kg,2.29,prep_trim,prep,manual,yield 0.92 on 1.13 kg net
W001267,SITE_KIT_01,2025-12-18,ING_MINT,,0.022,kg,1.31,prep_trim,prep,manual,yield 0.87 on 0.42 kg net
W001268,SITE_KIT_01,2025-12-18,ING_CORIANDER,,0.047,kg,2.84,prep_trim,prep,manual,yield 0.87 on 0.90 kg net
W001269,SITE_KIT_01,2025-12-18,ING_CARROT,,0.238,kg,10.7,prep_trim,prep,manual,yield 0.87 on 4.70 kg net
W001270,SITE_KIT_01,2025-12-18,ING_BEANS,,0.092,kg,5.5,prep_trim,prep,manual,yield 0.91 on 2.89 kg net
W001271,SITE_KIT_01,2025-12-18,ING_CAULI,,3.736,kg,149.46,prep_trim,prep,manual,yield 0.51 on 11.43 kg net
W001272,SITE_KIT_01,2025-12-18,ING_POTATO,,0.671,kg,18.79,prep_trim,prep,manual,yield 0.85 on 11.27 kg net
W001273,SITE_KIT_01,2025-12-18,ING_CAPSICUM,,0.2,kg,15.97,prep_trim,prep,manual,yield 0.82 on 2.63 kg net
W001274,SITE_KIT_01,2025-12-18,ING_SPINACH,,0.627,kg,18.81,prep_trim,prep,manual,yield 0.75 on 5.64 kg net
W001275,SITE_KIT_01,2025-12-18,ING_LEMON,,0.244,kg,21.93,prep_trim,prep,manual,yield 0.56 on 0.93 kg net
W001276,SITE_KIT_01,2025-12-18,ING_CUCUMBER,,0.215,kg,7.54,prep_trim,prep,manual,yield 0.83 on 3.10 kg net
W001277,SITE_KIT_01,2025-12-18,ING_CABBAGE,,0.103,kg,2.57,prep_trim,prep,manual,yield 0.87 on 2.07 kg net
W001278,SITE_KIT_01,2025-12-18,ING_BANANA,,0.427,kg,23.48,prep_trim,prep,manual,yield 0.67 on 2.59 kg net
W001279,SITE_KIT_01,2025-12-18,ING_BRINJAL,,0.153,kg,6.14,prep_trim,prep,manual,yield 0.86 on 2.85 kg net
W001280,SITE_KIT_01,2025-12-18,ING_OKRA,,0.131,kg,7.18,prep_trim,prep,manual,yield 0.90 on 3.36 kg net
W001281,SITE_KIT_01,2025-12-18,ING_MINT,B00576,0.592,kg,35.54,spoilage,storage,manual,"received 2025-12-15, zone ZN_COLD"
W001282,SITE_KIT_01,2025-12-18,ING_CURRYLEAF,B00577,0.5,kg,40.0,spoilage,storage,manual,"received 2025-12-15, zone ZN_COLD"
W001283,SITE_KIT_01,2025-12-18,ING_BATTER,B00597,2.4,kg,168.0,spoilage,storage,manual,"received 2025-12-16, zone ZN_COLD"
W001284,SITE_KIT_01,2025-12-19,DSH_CHBIRYANI,,4.046,kg,856.57,overproduction,post_service,pos_derived,"29 portions unsold, 9.0 binned"
W001285,SITE_KIT_01,2025-12-19,DSH_CHBIRYANI,,0.612,kg,129.58,plate_waste,service,manual,4 plates partly returned
W001286,SITE_KIT_01,2025-12-19,DSH_VGBIRYANI,,0.391,kg,42.45,overproduction,post_service,pos_derived,"3 portions unsold, 0.9 binned"
W001287,SITE_KIT_01,2025-12-19,DSH_PBM,,0.66,kg,191.07,overproduction,post_service,pos_derived,"11 portions unsold, 2.2 binned"
W001288,SITE_KIT_01,2025-12-19,DSH_GOBIMANCH,,1.512,kg,156.49,overproduction,post_service,pos_derived,"12 portions unsold, 5.4 binned"
W001289,SITE_KIT_01,2025-12-19,DSH_PALAK,,0.792,kg,142.85,overproduction,post_service,pos_derived,"12 portions unsold, 2.6 binned"
W001290,SITE_KIT_01,2025-12-19,DSH_NAAN,,0.153,kg,16.85,plate_waste,service,manual,5 plates partly returned
W001291,SITE_KIT_01,2025-12-19,DSH_ROTI,,0.119,kg,6.36,plate_waste,service,manual,5 plates partly returned
W001292,SITE_KIT_01,2025-12-19,DSH_JEERARICE,,0.246,kg,21.44,overproduction,post_service,pos_derived,"4 portions unsold, 0.9 binned"
W001293,SITE_KIT_01,2025-12-19,DSH_JEERARICE,,0.286,kg,24.85,plate_waste,service,manual,3 plates partly returned
W001294,SITE_KIT_01,2025-12-19,DSH_DALTADKA,,0.855,kg,65.78,overproduction,post_service,pos_derived,"19 portions unsold, 2.9 binned"
W001295,SITE_KIT_01,2025-12-19,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W001296,SITE_KIT_01,2025-12-19,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W001297,SITE_KIT_01,2025-12-19,DSH_MIXVEG,,0.792,kg,52.85,overproduction,post_service,pos_derived,"11 portions unsold, 2.6 binned"
W001298,SITE_KIT_01,2025-12-19,DSH_FISHCURRY,,0.288,kg,103.46,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W001299,SITE_KIT_01,2025-12-19,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W001300,SITE_KIT_01,2025-12-19,ING_ONION,,1.029,kg,39.12,prep_trim,prep,manual,yield 0.91 on 31.90 kg net
W001301,SITE_KIT_01,2025-12-19,ING_TOMATO,,0.201,kg,6.44,prep_trim,prep,manual,yield 0.98 on 25.41 kg net
W001302,SITE_KIT_01,2025-12-19,ING_GINGER,,0.039,kg,4.72,prep_trim,prep,manual,yield 0.91 on 1.12 kg net
W001303,SITE_KIT_01,2025-12-19,ING_GARLIC,,0.083,kg,14.96,prep_trim,prep,manual,yield 0.87 on 1.69 kg net
W001304,SITE_KIT_01,2025-12-19,ING_GCHILLI,,0.023,kg,1.62,prep_trim,prep,manual,yield 0.96 on 1.55 kg net
W001305,SITE_KIT_01,2025-12-19,ING_MINT,,0.038,kg,2.26,prep_trim,prep,manual,yield 0.86 on 0.66 kg net
W001306,SITE_KIT_01,2025-12-19,ING_CORIANDER,,0.074,kg,4.43,prep_trim,prep,manual,yield 0.86 on 1.33 kg net
W001307,SITE_KIT_01,2025-12-19,ING_CARROT,,0.3,kg,13.49,prep_trim,prep,manual,yield 0.87 on 6.09 kg net
W001308,SITE_KIT_01,2025-12-19,ING_BEANS,,0.165,kg,9.87,prep_trim,prep,manual,yield 0.89 on 3.75 kg net
W001309,SITE_KIT_01,2025-12-19,ING_CAULI,,4.451,kg,178.02,prep_trim,prep,manual,yield 0.54 on 15.09 kg net
W001310,SITE_KIT_01,2025-12-19,ING_POTATO,,0.753,kg,21.09,prep_trim,prep,manual,yield 0.84 on 11.87 kg net
W001311,SITE_KIT_01,2025-12-19,ING_CAPSICUM,,0.271,kg,21.72,prep_trim,prep,manual,yield 0.81 on 3.43 kg net
W001312,SITE_KIT_01,2025-12-19,ING_SPINACH,,0.666,kg,19.99,prep_trim,prep,manual,yield 0.79 on 7.28 kg net
W001313,SITE_KIT_01,2025-12-19,ING_CURRYLEAF,,0.022,kg,1.8,prep_trim,prep,manual,yield 0.87 on 0.46 kg net
W001314,SITE_KIT_01,2025-12-19,ING_LEMON,,0.333,kg,29.94,prep_trim,prep,manual,yield 0.55 on 1.21 kg net
W001315,SITE_KIT_01,2025-12-19,ING_CUCUMBER,,0.282,kg,9.88,prep_trim,prep,manual,yield 0.83 on 3.99 kg net
W001316,SITE_KIT_01,2025-12-19,ING_CABBAGE,,0.125,kg,3.12,prep_trim,prep,manual,yield 0.88 on 2.66 kg net
W001317,SITE_KIT_01,2025-12-19,ING_BANANA,,0.527,kg,28.98,prep_trim,prep,manual,yield 0.68 on 3.33 kg net
W001318,SITE_KIT_01,2025-12-19,ING_BRINJAL,,0.201,kg,8.05,prep_trim,prep,manual,yield 0.86 on 3.66 kg net
W001319,SITE_KIT_01,2025-12-19,ING_OKRA,,0.15,kg,8.26,prep_trim,prep,manual,yield 0.91 on 4.33 kg net
W001320,SITE_KIT_01,2025-12-19,ING_SPINACH,B00637,0.827,kg,24.81,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.88"
W001321,SITE_KIT_01,2025-12-19,ING_BANANA,B00652,1.917,kg,105.44,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.98"
W001322,SITE_KIT_01,2025-12-19,ING_TOMATO,B00520,2.177,kg,69.68,spoilage,storage,manual,"received 2025-12-13, zone ZN_COLD"
W001323,SITE_KIT_01,2025-12-20,DSH_CHBIRYANI,,2.511,kg,531.66,overproduction,post_service,pos_derived,"18 portions unsold, 5.6 binned"
W001324,SITE_KIT_01,2025-12-20,DSH_VGBIRYANI,,1.953,kg,212.27,overproduction,post_service,pos_derived,"15 portions unsold, 4.7 binned"
W001325,SITE_KIT_01,2025-12-20,DSH_PBM,,1.08,kg,312.66,overproduction,post_service,pos_derived,"18 portions unsold, 3.6 binned"
W001326,SITE_KIT_01,2025-12-20,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W001327,SITE_KIT_01,2025-12-20,DSH_GOBIMANCH,,0.756,kg,78.25,overproduction,post_service,pos_derived,"6 portions unsold, 2.7 binned"
W001328,SITE_KIT_01,2025-12-20,DSH_PALAK,,0.264,kg,47.62,overproduction,post_service,pos_derived,"4 portions unsold, 0.9 binned"
W001329,SITE_KIT_01,2025-12-20,DSH_PALAK,,0.204,kg,36.79,plate_waste,service,manual,2 plates partly returned
W001330,SITE_KIT_01,2025-12-20,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W001331,SITE_KIT_01,2025-12-20,DSH_JEERARICE,,0.862,kg,75.03,overproduction,post_service,pos_derived,"14 portions unsold, 3.1 binned"
W001332,SITE_KIT_01,2025-12-20,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W001333,SITE_KIT_01,2025-12-20,DSH_VEGPULAO,,0.168,kg,17.14,overproduction,post_service,pos_derived,"2 portions unsold, 0.5 binned"
W001334,SITE_KIT_01,2025-12-20,DSH_DOSA,,0.255,kg,23.88,plate_waste,service,manual,3 plates partly returned
W001335,SITE_KIT_01,2025-12-20,DSH_MIXVEG,,1.008,kg,67.27,overproduction,post_service,pos_derived,"14 portions unsold, 3.4 binned"
W001336,SITE_KIT_01,2025-12-20,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W001337,SITE_KIT_01,2025-12-20,DSH_FISHCURRY,,0.216,kg,77.59,overproduction,post_service,pos_derived,"3 portions unsold, 0.7 binned"
W001338,SITE_KIT_01,2025-12-20,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W001339,SITE_KIT_01,2025-12-20,ING_ONION,,1.417,kg,53.86,prep_trim,prep,manual,yield 0.89 on 33.94 kg net
W001340,SITE_KIT_01,2025-12-20,ING_TOMATO,,0.37,kg,11.84,prep_trim,prep,manual,yield 0.96 on 26.37 kg net
W001341,SITE_KIT_01,2025-12-20,ING_GINGER,,0.035,kg,4.26,prep_trim,prep,manual,yield 0.91 on 1.09 kg net
W001342,SITE_KIT_01,2025-12-20,ING_GARLIC,,0.092,kg,16.51,prep_trim,prep,manual,yield 0.86 on 1.71 kg net
W001343,SITE_KIT_01,2025-12-20,ING_GCHILLI,,0.04,kg,2.8,prep_trim,prep,manual,yield 0.93 on 1.63 kg net
W001344,SITE_KIT_01,2025-12-20,ING_MINT,,0.037,kg,2.19,prep_trim,prep,manual,yield 0.86 on 0.66 kg net
W001345,SITE_KIT_01,2025-12-20,ING_CORIANDER,,0.072,kg,4.31,prep_trim,prep,manual,yield 0.87 on 1.37 kg net
W001346,SITE_KIT_01,2025-12-20,ING_CARROT,,0.329,kg,14.81,prep_trim,prep,manual,yield 0.88 on 6.88 kg net
W001347,SITE_KIT_01,2025-12-20,ING_BEANS,,0.159,kg,9.56,prep_trim,prep,manual,yield 0.90 on 4.25 kg net
W001348,SITE_KIT_01,2025-12-20,ING_CAULI,,5.502,kg,220.08,prep_trim,prep,manual,yield 0.50 on 16.50 kg net
W001349,SITE_KIT_01,2025-12-20,ING_POTATO,,1.008,kg,28.22,prep_trim,prep,manual,yield 0.83 on 14.82 kg net
W001350,SITE_KIT_01,2025-12-20,ING_CAPSICUM,,0.297,kg,23.73,prep_trim,prep,manual,yield 0.81 on 3.74 kg net
W001351,SITE_KIT_01,2025-12-20,ING_SPINACH,,0.856,kg,25.68,prep_trim,prep,manual,yield 0.76 on 8.01 kg net
W001352,SITE_KIT_01,2025-12-20,ING_CURRYLEAF,,0.022,kg,1.8,prep_trim,prep,manual,yield 0.89 on 0.54 kg net
W001353,SITE_KIT_01,2025-12-20,ING_LEMON,,0.376,kg,33.83,prep_trim,prep,manual,yield 0.55 on 1.36 kg net
W001354,SITE_KIT_01,2025-12-20,ING_CUCUMBER,,0.261,kg,9.14,prep_trim,prep,manual,yield 0.85 on 4.51 kg net
W001355,SITE_KIT_01,2025-12-20,ING_CABBAGE,,0.143,kg,3.57,prep_trim,prep,manual,yield 0.88 on 3.01 kg net
W001356,SITE_KIT_01,2025-12-20,ING_BANANA,,0.538,kg,29.57,prep_trim,prep,manual,yield 0.70 on 3.76 kg net
W001357,SITE_KIT_01,2025-12-20,ING_BRINJAL,,0.203,kg,8.13,prep_trim,prep,manual,yield 0.87 on 4.13 kg net
W001358,SITE_KIT_01,2025-12-20,ING_OKRA,,0.168,kg,9.22,prep_trim,prep,manual,yield 0.91 on 4.88 kg net
W001359,SITE_KIT_01,2025-12-20,ING_MUSHROOM,,0.032,kg,7.13,prep_trim,prep,manual,yield 0.94 on 1.50 kg net
W001360,SITE_KIT_01,2025-12-20,ING_GARLIC,B00380,0.76,kg,136.77,spoilage,storage,manual,"received 2025-12-05, zone ZN_DRY"
W001361,SITE_KIT_01,2025-12-21,DSH_CHBIRYANI,,1.256,kg,265.83,overproduction,post_service,pos_derived,"9 portions unsold, 2.8 binned"
W001362,SITE_KIT_01,2025-12-21,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W001363,SITE_KIT_01,2025-12-21,DSH_VGBIRYANI,,0.521,kg,56.61,overproduction,post_service,pos_derived,"4 portions unsold, 1.2 binned"
W001364,SITE_KIT_01,2025-12-21,DSH_PBM,,1.14,kg,330.03,overproduction,post_service,pos_derived,"19 portions unsold, 3.8 binned"
W001365,SITE_KIT_01,2025-12-21,DSH_GOBIMANCH,,0.378,kg,39.12,overproduction,post_service,pos_derived,"3 portions unsold, 1.4 binned"
W001366,SITE_KIT_01,2025-12-21,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W001367,SITE_KIT_01,2025-12-21,DSH_PALAK,,0.726,kg,130.95,overproduction,post_service,pos_derived,"11 portions unsold, 2.4 binned"
W001368,SITE_KIT_01,2025-12-21,DSH_PALAK,,0.102,kg,18.4,plate_waste,service,manual,1 plates partly returned
W001369,SITE_KIT_01,2025-12-21,DSH_NAAN,,0.122,kg,13.48,plate_waste,service,manual,4 plates partly returned
W001370,SITE_KIT_01,2025-12-21,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W001371,SITE_KIT_01,2025-12-21,DSH_JEERARICE,,1.109,kg,96.47,overproduction,post_service,pos_derived,"18 portions unsold, 4.0 binned"
W001372,SITE_KIT_01,2025-12-21,DSH_JEERARICE,,0.095,kg,8.28,plate_waste,service,manual,1 plates partly returned
W001373,SITE_KIT_01,2025-12-21,DSH_DALTADKA,,0.81,kg,62.32,overproduction,post_service,pos_derived,"18 portions unsold, 2.7 binned"
W001374,SITE_KIT_01,2025-12-21,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W001375,SITE_KIT_01,2025-12-21,DSH_VEGPULAO,,0.504,kg,51.41,overproduction,post_service,pos_derived,"6 portions unsold, 1.4 binned"
W001376,SITE_KIT_01,2025-12-21,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W001377,SITE_KIT_01,2025-12-21,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W001378,SITE_KIT_01,2025-12-21,DSH_MIXVEG,,0.204,kg,13.61,plate_waste,service,manual,2 plates partly returned
W001379,SITE_KIT_01,2025-12-21,DSH_FISHCURRY,,0.288,kg,103.46,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W001380,SITE_KIT_01,2025-12-21,DSH_FISHCURRY,,0.204,kg,73.28,plate_waste,service,manual,2 plates partly returned
W001381,SITE_KIT_01,2025-12-21,ING_ONION,,1.059,kg,40.26,prep_trim,prep,manual,yield 0.91 on 31.01 kg net
W001382,SITE_KIT_01,2025-12-21,ING_TOMATO,,0.365,kg,11.68,prep_trim,prep,manual,yield 0.96 on 24.81 kg net
W001383,SITE_KIT_01,2025-12-21,ING_GINGER,,0.035,kg,4.18,prep_trim,prep,manual,yield 0.91 on 1.00 kg net
W001384,SITE_KIT_01,2025-12-21,ING_GARLIC,,0.086,kg,15.56,prep_trim,prep,manual,yield 0.86 on 1.59 kg net
W001385,SITE_KIT_01,2025-12-21,ING_GCHILLI,,0.039,kg,2.75,prep_trim,prep,manual,yield 0.93 on 1.47 kg net
W001386,SITE_KIT_01,2025-12-21,ING_MINT,,0.032,kg,1.9,prep_trim,prep,manual,yield 0.86 on 0.58 kg net
W001387,SITE_KIT_01,2025-12-21,ING_CORIANDER,,0.078,kg,4.7,prep_trim,prep,manual,yield 0.84 on 1.24 kg net
W001388,SITE_KIT_01,2025-12-21,ING_CARROT,,0.308,kg,13.86,prep_trim,prep,manual,yield 0.88 on 6.41 kg net
W001389,SITE_KIT_01,2025-12-21,ING_BEANS,,0.169,kg,10.12,prep_trim,prep,manual,yield 0.89 on 4.00 kg net
W001390,SITE_KIT_01,2025-12-21,ING_CAULI,,5.253,kg,210.13,prep_trim,prep,manual,yield 0.51 on 15.79 kg net
W001391,SITE_KIT_01,2025-12-21,ING_POTATO,,0.717,kg,20.07,prep_trim,prep,manual,yield 0.86 on 13.06 kg net
W001392,SITE_KIT_01,2025-12-21,ING_CAPSICUM,,0.248,kg,19.87,prep_trim,prep,manual,yield 0.83 on 3.64 kg net
W001393,SITE_KIT_01,2025-12-21,ING_SPINACH,,0.682,kg,20.45,prep_trim,prep,manual,yield 0.78 on 7.10 kg net
W001394,SITE_KIT_01,2025-12-21,ING_LEMON,,0.349,kg,31.42,prep_trim,prep,manual,yield 0.54 on 1.21 kg net
W001395,SITE_KIT_01,2025-12-21,ING_CUCUMBER,,0.221,kg,7.74,prep_trim,prep,manual,yield 0.86 on 4.01 kg net
W001396,SITE_KIT_01,2025-12-21,ING_CABBAGE,,0.115,kg,2.87,prep_trim,prep,manual,yield 0.89 on 2.67 kg net
W001397,SITE_KIT_01,2025-12-21,ING_BANANA,,0.512,kg,28.18,prep_trim,prep,manual,yield 0.69 on 3.34 kg net
W001398,SITE_KIT_01,2025-12-21,ING_BRINJAL,,0.181,kg,7.25,prep_trim,prep,manual,yield 0.87 on 3.68 kg net
W001399,SITE_KIT_01,2025-12-21,ING_OKRA,,0.164,kg,9.02,prep_trim,prep,manual,yield 0.90 on 4.34 kg net
W001400,SITE_KIT_01,2025-12-21,ING_POTATO,B00678,3.165,kg,88.62,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.97"
W001401,SITE_KIT_01,2025-12-21,ING_SPINACH,B00680,0.365,kg,10.95,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.93"
W001402,SITE_KIT_01,2025-12-21,ING_BANANA,B00697,0.851,kg,46.8,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.89"
W001403,SITE_KIT_01,2025-12-21,ING_SPINACH,B00602,1.227,kg,36.82,spoilage,storage,manual,"received 2025-12-17, zone ZN_COLD"
W001404,SITE_KIT_01,2025-12-21,ING_BATTER,B00662,4.368,kg,305.76,spoilage,storage,manual,"received 2025-12-19, zone ZN_COLD"
W001405,SITE_KIT_01,2025-12-22,DSH_CHBIRYANI,,0.698,kg,147.68,overproduction,post_service,pos_derived,"5 portions unsold, 1.6 binned"
W001406,SITE_KIT_01,2025-12-22,DSH_PBM,,1.26,kg,364.77,overproduction,post_service,pos_derived,"21 portions unsold, 4.2 binned"
W001407,SITE_KIT_01,2025-12-22,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W001408,SITE_KIT_01,2025-12-22,DSH_GOBIMANCH,,0.252,kg,26.08,overproduction,post_service,pos_derived,"2 portions unsold, 0.9 binned"
W001409,SITE_KIT_01,2025-12-22,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W001410,SITE_KIT_01,2025-12-22,DSH_PALAK,,0.264,kg,47.62,overproduction,post_service,pos_derived,"4 portions unsold, 0.9 binned"
W001411,SITE_KIT_01,2025-12-22,DSH_PALAK,,0.102,kg,18.4,plate_waste,service,manual,1 plates partly returned
W001412,SITE_KIT_01,2025-12-22,DSH_NAAN,,0.061,kg,6.74,plate_waste,service,manual,2 plates partly returned
W001413,SITE_KIT_01,2025-12-22,DSH_JEERARICE,,0.123,kg,10.72,overproduction,post_service,pos_derived,"2 portions unsold, 0.4 binned"
W001414,SITE_KIT_01,2025-12-22,DSH_JEERARICE,,0.095,kg,8.28,plate_waste,service,manual,1 plates partly returned
W001415,SITE_KIT_01,2025-12-22,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W001416,SITE_KIT_01,2025-12-22,DSH_VEGPULAO,,0.672,kg,68.54,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W001417,SITE_KIT_01,2025-12-22,DSH_MIXVEG,,1.08,kg,72.07,overproduction,post_service,pos_derived,"15 portions unsold, 3.6 binned"
W001418,SITE_KIT_01,2025-12-22,DSH_FISHCURRY,,0.288,kg,103.46,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W001419,SITE_KIT_01,2025-12-22,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W001420,SITE_KIT_01,2025-12-22,ING_ONION,,0.812,kg,30.85,prep_trim,prep,manual,yield 0.89 on 19.91 kg net
W001421,SITE_KIT_01,2025-12-22,ING_TOMATO,,0.142,kg,4.55,prep_trim,prep,manual,yield 0.97 on 16.15 kg net
W001422,SITE_KIT_01,2025-12-22,ING_GARLIC,,0.064,kg,11.44,prep_trim,prep,manual,yield 0.84 on 0.98 kg net
W001423,SITE_KIT_01,2025-12-22,ING_CORIANDER,,0.032,kg,1.91,prep_trim,prep,manual,yield 0.89 on 0.74 kg net
W001424,SITE_KIT_01,2025-12-22,ING_CARROT,,0.151,kg,6.79,prep_trim,prep,manual,yield 0.90 on 3.92 kg net
W001425,SITE_KIT_01,2025-12-22,ING_BEANS,,0.103,kg,6.2,prep_trim,prep,manual,yield 0.89 on 2.39 kg net
W001426,SITE_KIT_01,2025-12-22,ING_CAULI,,3.094,kg,123.74,prep_trim,prep,manual,yield 0.51 on 9.43 kg net
W001427,SITE_KIT_01,2025-12-22,ING_POTATO,,0.662,kg,18.54,prep_trim,prep,manual,yield 0.84 on 10.37 kg net
